Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Occupied
2018,21,26.1,0,613.6,0.004011223,0
2019,21,26.15,0,608.75,0.004018957,0
2020,21,26.1,0,611,0.004011223,0
2021,21,26.1,0,612,0.004011223,0
2022,21,26.1,0,608.8,0.004011223,0
2023,21,26.1,0,612,0.004011223,0
2024,21,26.1,0,604.5,0.004011223,0
2025,21,26,0,607,0.003995756,0
2026,21,26,0,614.75,0.003995756,0
2027,21,26,0,612.25,0.003995756,0
2028,21,26,0,607.5,0.003995756,0
2029,21,26,0,602.6666667,0.003995756,0
2030,21,26,0,605.25,0.003995756,0
2031,21,26,0,606,0.003995756,0
2032,21,26,0,602.25,0.003995756,0
2033,21,25.956,0,600.5,0.003988951,0
2034,21,26,0,600.5,0.003995756,0
2035,21,26,0,601,0.003995756,0
2036,21,25.934,0,600.4,0.003985548,0
2037,21,25.89,0,604.3333333,0.003978743,0
2038,21,25.89,0,606,0.003978743,0
2039,20.96333333,25.89,0,602,0.003969727,0
2040,21,25.89,0,596,0.003978743,0
2041,21,25.89,0,596.3333333,0.003978743,0
2042,21,25.89,0,594,0.003978743,0
2043,20.945,25.89,0,596.5,0.003965226,0
2044,20.96333333,25.89,0,596,0.003969727,0
2045,20.9725,25.815,0,597.5,0.0039604,0
2046,21,25.815,0,594.25,0.003967143,0
2047,21,25.815,0,591.5,0.003967143,0
2048,20.978,25.83,0,594.2,0.003964064,0
2049,20.96333333,25.79,0,588.6666667,0.003954296,0
2050,20.92666667,25.79,0,585.3333333,0.003945334,0
2051,20.945,25.79,0,585,0.003949813,0
2052,20.945,25.79,0,582.25,0.003949813,0
2053,20.89,25.79,0,580.75,0.003936389,0
2054,20.9175,25.745,0,585,0.003936172,0
2055,20.89,25.7225,0,584.5,0.003926022,0
2056,20.96333333,25.7,0,583.3333333,0.00394041,0
2057,20.89,25.7,0,584,0.003922566,0
2058,20.912,25.7,0,581.8,0.003927911,0
2059,20.89,25.7,0,576.6666667,0.003922566,0
2060,20.89,25.7,0,579.3333333,0.003922566,0
2061,20.89,25.7,0,581.75,0.003922566,0
2062,20.89,25.7,0,582.75,0.003922566,0
2063,20.89,25.7,0,579.8,0.003922566,0
2064,20.9175,25.7,0,578.5,0.003929249,0
2065,20.89,25.7,0,578.5,0.003922566,0
2066,20.89,25.7,0,580.5,0.003922566,0
2067,20.89,25.7,0,577.8,0.003922566,0
2068,20.89,25.7,0,582.75,0.003922566,0
2069,20.89,25.7,0,584.4,0.003922566,0
2070,20.89,25.6,0,582.6666667,0.003907207,0
2071,20.865,25.575,0,578.25,0.00389733,0
2072,20.89,25.6,0,575.6666667,0.003907207,0
2073,20.89,25.6,0,577.25,0.003907207,0
2074,20.87,25.58,0,577.2,0.003899304,0
2075,20.89,25.6,0,572.75,0.003907207,0
2076,20.89,25.6,0,576.5,0.003907207,0
2077,20.89,25.525,0,579.3333333,0.003895688,0
2078,20.89,25.525,0,571.6,0.003895688,0
2079,20.89,25.5,0,573,0.003891849,0
2080,20.89,25.5,0,573.5,0.003891849,0
2081,20.89,25.5,0,572.75,0.003891849,0
2082,20.89,25.5,0,573.6,0.003891849,0
2083,20.89,25.5,0,571.5,0.003891849,0
2084,20.85666667,25.46333333,0,573.3333333,0.003878206,0
2085,20.89,25.4725,0,570.75,0.003887626,0
2086,20.89,25.39,0,568,0.003874956,0
2087,20.89,25.4175,0,573,0.003879179,0
2088,20.89,25.39,0,569.6666667,0.003874956,0
2089,20.89,25.39,0,575.2,0.003874956,0
2090,20.89,25.39,0,578,0.003874956,0
2091,20.89,25.39,0,572.75,0.003874956,0
2092,20.89,25.39,0,569.6,0.003874956,0
2093,20.85666667,25.35666667,0,566.3333333,0.003861859,0
2094,20.85666667,25.35666667,0,567.3333333,0.003861859,0
2095,20.865,25.365,0,570.25,0.00386513,0
2096,20.89,25.39,0,575,0.003874956,0
2097,20.89,25.37,0,570.2,0.003871885,0
2098,20.89,25.35666667,0,565.3333333,0.003869837,0
2099,20.89,25.29,0,569.25,0.003859599,0
2100,20.89,25.315,0,567.25,0.003863439,0
2101,20.89,25.29,0,567.5,0.003859599,0
2102,20.865,25.2675,0,566,0.003850181,0
2103,20.89,25.29,0,565.75,0.003859599,0
2104,20.89,25.2675,0,564.5,0.003856144,0
2105,20.89,25.218,0,562.6,0.003848543,0
2106,20.89,25.29,0,561.3333333,0.003859599,0
2107,20.89,25.29,0,561,0.003859599,0
2108,20.89,25.29,0,566.75,0.003859599,0
2109,20.9175,25.245,0,563.75,0.003859253,0
2110,20.89,25.2,0,566.75,0.003845779,0
2111,20.89,25.218,0,563.4,0.003848543,0
2112,20.89,25.2,0,564.25,0.003845779,0
2113,20.89,25.2225,0,562.75,0.003849234,0
2114,20.9175,25.2,0,560,0.003852331,0
2115,20.89,25.2,0,558.75,0.003845779,0
2116,20.89,25.2,0,558.5,0.003845779,0
2117,20.89,25.2,0,558.3333333,0.003845779,0
2118,20.89,25.2,0,561.4,0.003845779,0
2119,20.89,25.2,0,558.25,0.003845779,0
2120,20.89,25.2,0,557.2,0.003845779,0
2121,20.89,25.2,0,559.6666667,0.003845779,0
2122,20.89,25.13333333,0,561,0.003835543,0
2123,20.89,25.16,0,563.4,0.003839637,0
2124,20.9175,25.125,0,559.75,0.003840795,0
2125,20.9175,25.1,0,559,0.003836949,0
2126,20.9175,25.1,0,561,0.003836949,0
2127,20.89,25.1,0,563.25,0.003830424,0
2128,20.89,25.1,0,560.75,0.003830424,0
2129,20.89,25.1,0,558,0.003830424,0
2130,20.89,25.08,0,556.8,0.003827353,0
2131,20.89,25.125,0,556,0.003834263,0
2132,20.89,25.1,0,558,0.003830424,0
2133,20.89,25.08,0,556.8,0.003827353,0
2134,20.89,25.06666667,0,557,0.003825306,0
2135,20.89,25,0,556.8,0.00381507,0
2136,20.89,25.025,0,548.5,0.003818909,0
2137,20.89,25.05,0,550,0.003822747,0
2138,20.89,25,0,554,0.00381507,0
2139,20.89,25.025,0,555.25,0.003818909,0
2140,20.89,25,0,555.5,0.00381507,0
2141,20.89,25,0,556.75,0.00381507,0
2142,20.89,25,0,558,0.00381507,0
2143,20.89,25,0,558,0.00381507,0
2144,20.89,25,0,558.25,0.00381507,0
2145,20.89,25,0,556.25,0.00381507,0
2146,20.89,25,0,554.5,0.00381507,0
2147,20.89,25,0,555.25,0.00381507,0
2148,20.89,25,0,558,0.00381507,0
2149,20.89,25,0,554.3333333,0.00381507,0
2150,20.89,25,0,549.75,0.00381507,0
2151,20.89,24.9725,0,558.5,0.003810848,0
2152,20.865,24.92,0,558.25,0.003796907,0
2153,20.89,24.9175,0,558.25,0.003802403,0
2154,20.89,24.9725,0,547.25,0.003810848,0
2155,20.89,24.945,0,553.75,0.003806626,0
2156,20.89,24.89,0,547.75,0.003798181,0
2157,20.89,24.89,0,547.25,0.003798181,0
2158,20.89,24.89,0,551.5,0.003798181,0
2159,20.89,24.89,0,554,0.003798181,0
2160,20.89,24.89,0,550,0.003798181,0
2161,20.89,24.92666667,0,553.6666667,0.003803811,0
2162,20.89,24.934,0,552.4,0.003804937,0
2163,20.89,24.92666667,0,554,0.003803811,0
2164,20.83,24.87,0,547,0.00378104,0
2165,20.89,24.89,0,542.3333333,0.003798181,0
2166,20.84,24.8925,0,544.75,0.003786825,0
2167,20.89,24.945,0,547,0.003806626,0
2168,20.865,24.865,0,552.75,0.003788476,0
2169,20.89,25,0,556,0.00381507,0
2170,20.87,24.934,0,551.6,0.003800229,0
2171,20.84,24.92,0,553,0.003791034,0
2172,20.89,24.9725,0,551.25,0.003810848,0
2173,20.85666667,24.92666667,0,552.6666667,0.00379597,0
2174,20.865,24.9725,0,553.75,0.003804955,0
2175,20.85666667,24.85666667,0,545.6666667,0.003785245,0
2176,20.865,24.9175,0,547.75,0.003796523,0
2177,20.89,24.912,0,548.4,0.003801559,0
2178,20.89,24.92666667,0,549.3333333,0.003803811,0
2179,20.89,25,0,549.3333333,0.00381507,0
2180,20.865,24.8925,0,545.5,0.003792691,0
2181,20.89,24.92666667,0,543,0.003803811,0
2182,20.89,24.978,0,545.6,0.003811692,0
2183,20.85,24.956,0,547.6,0.003798896,0
2184,20.89,25,0,548.6666667,0.00381507,0
2185,20.89,25,0,542.75,0.00381507,0
2186,20.87,24.978,0,537.2,0.003806976,0
2187,20.85666667,24.92666667,0,541.3333333,0.00379597,0
2188,20.865,24.9725,0,545.25,0.003804955,0
2189,20.83,24.934,0,541.25,0.003790829,0
2190,20.82333333,24.92666667,0,535.5,0.003788143,0
2191,20.89,25,0,536.5,0.00381507,0
2192,20.87,24.978,0,543.8,0.003806976,0
2193,20.84,24.92,0,542,0.003791034,0
2194,20.84,24.945,0,537.25,0.003794861,0
2195,20.82333333,24.92666667,0,538,0.003788143,0
2196,20.82333333,24.92666667,0,542,0.003788143,0
2197,20.81,24.912,0,542,0.003782776,0
2198,20.79,24.89,0,545.3333333,0.003774736,0
2199,20.865,24.9725,0,543.25,0.003804955,0
2200,20.85666667,24.93,0,539,0.003796481,0
2201,20.84,24.945,0,540.75,0.003794861,0
2202,20.79,24.9175,0,538,0.003778932,0
2203,20.79,24.89,0,538,0.003774736,0
2204,20.79,24.92666667,0,538.6666667,0.003780331,0
2205,20.81,24.956,0,541.6,0.003789498,0
2206,20.79,24.89,0,537.5,0.003774736,0
2207,20.79,24.978,0,537.2,0.003788163,0
2208,20.79,24.96333333,0,541,0.003785925,0
2209,20.79,25,0,534,0.00379152,0
2210,20.79,25,0,532,0.00379152,0
2211,20.84,25,0,531.75,0.003803279,0
2212,20.79,25,0,532.8,0.00379152,0
2213,20.79,25,0,532,0.00379152,0
2214,20.82333333,24.92666667,0,533.6666667,0.003788143,0
2215,20.79,25,0,531.75,0.00379152,0
2216,20.79,25,0,534.4,0.00379152,0
2217,20.79,25,0,535.6666667,0.00379152,0
2218,20.79,25,0,529.75,0.00379152,0
2219,20.79,25,0,532,0.00379152,0
2220,20.79,25,0,531.3333333,0.00379152,0
2221,20.79,25,0,529.75,0.00379152,0
2222,20.79,25,0,528.75,0.00379152,0
2223,20.79,25,0,528.25,0.00379152,0
2224,20.79,25,0,526,0.00379152,0
2225,20.79,25,0,526.5,0.00379152,0
2226,20.79,24.96333333,0,529.3333333,0.003785925,0
2227,20.815,24.945,0,528.25,0.00378899,0
2228,20.81,24.934,0,526.8,0.003786137,0
2229,20.79,24.9725,0,525.5,0.003787324,0
2230,20.79,24.96333333,0,524.6666667,0.003785925,0
2231,20.79,24.89,0,523,0.003774736,0
2232,20.79,24.89,0,526,0.003774736,0
2233,20.79,24.9725,0,523.25,0.003787324,0
2234,20.79,24.89,0,524.3333333,0.003774736,0
2235,20.79,24.89,0,521.5,0.003774736,0
2236,20.79,24.912,0,518.6,0.003778093,0
2237,20.79,24.89,0,520.75,0.003774736,0
2238,20.79,24.89,0,527.6666667,0.003774736,0
2239,20.79,24.945,0,526,0.003783128,0
2240,20.79,24.956,0,519.6,0.003784806,0
2241,20.79,24.96333333,0,518.3333333,0.003785925,0
2242,20.79,24.9725,0,520.5,0.003787324,0
2243,20.79,24.945,0,521.75,0.003783128,0
2244,20.79,24.89,0,523,0.003774736,0
2245,20.79,24.89,0,520.3333333,0.003774736,0
2246,20.79,24.89,0,519,0.003774736,0
2247,20.79,24.945,0,516.25,0.003783128,0
2248,20.79,25,0,518.6,0.00379152,0
2249,20.79,25,0,519.3333333,0.00379152,0
2250,20.76,25,0,515.3333333,0.00378448,0
2251,20.772,25,0,516.4,0.003787295,0
2252,20.745,25,0,519.5,0.003780964,0
2253,20.7675,25,0,522.25,0.003786239,0
2254,20.7675,25,0,514.75,0.003786239,0
2255,20.7675,25,0,513.75,0.003786239,0
2256,20.79,25,0,515,0.00379152,0
2257,20.79,25,0,519,0.00379152,0
2258,20.772,25,0,518.8,0.003787295,0
2259,20.79,25,0,517.3333333,0.00379152,0
2260,20.73,25.06666667,0,509.75,0.003787586,0
2261,20.718,25.04,0,513.6,0.00378072,0
2262,20.73,25.06666667,0,511,0.003787586,0
2263,20.718,25.1,0,512.4,0.003789834,0
2264,20.7,25.075,0,515.5,0.003781815,0
2265,20.736,25.1,0,511.8,0.003794064,0
2266,20.73,25.1,0,511.6666667,0.003792653,0
2267,20.7,25.05,0,509.75,0.003778021,0
2268,20.73,25.1,0,513,0.003792653,0
2269,20.7,25.1,0,508.5,0.003785608,0
2270,20.7,25.1,0,510,0.003785608,0
2271,20.7,25.1,0,509.6666667,0.003785608,0
2272,20.7,25.1,0,508.5,0.003785608,0
2273,20.7,25.1,0,511.25,0.003785608,0
2274,20.7,25.1,0,513.3333333,0.003785608,0
2275,20.7,25.1,0,509.5,0.003785608,0
2276,20.7,25.1,0,509,0.003785608,0
2277,20.7,25.1,0,509,0.003785608,0
2278,20.7,25.1,0,510.5,0.003785608,0
2279,20.7,25.1,0,512,0.003785608,0
2280,20.7,25.1,0,509,0.003785608,0
2281,20.68,25.12,0,508,0.003783949,0
2282,20.7,25.125,0,502.25,0.003789402,0
2283,20.675,25.1,0,502.5,0.003779746,0
2284,20.7,25.1,0,505.5,0.003785608,0
2285,20.7,25.1,0,505.5,0.003785608,0
2286,20.7,25.1,0,500.25,0.003785608,0
2287,20.68,25.1,0,500,0.003780918,0
2288,20.66666667,25.1,0,499,0.003777793,0
2289,20.7,25.1,0,501.25,0.003785608,0
2290,20.7,25.1,0,501,0.003785608,0
2291,20.7,25.1,0,502,0.003785608,0
2292,20.7,25.1,0,496.25,0.003785608,0
2293,20.7,25.1,0,495.8,0.003785608,0
2294,20.66,25.1,0,497.8,0.003776232,0
2295,20.63333333,25.1,0,497,0.003769993,0
2296,20.625,25.1,0,497.25,0.003768045,0
2297,20.675,25.175,0,503.25,0.003791109,0
2298,20.675,25.125,0,500,0.003783533,0
2299,20.7,25.1,0,494.75,0.003785608,0
2300,20.7,25.1,0,492.3333333,0.003785608,0
2301,20.7,25.1,0,492.75,0.003785608,0
2302,20.7,25.1,0,497,0.003785608,0
2303,20.65,25.075,0,498.5,0.00377011,0
2304,20.7,25.1,0,498.75,0.003785608,0
2305,20.675,25.075,0,498.75,0.003775958,0
2306,20.7,25.1,0,495.3333333,0.003785608,0
2307,20.675,25.075,0,490.75,0.003775958,0
2308,20.7,25.1,0,487.75,0.003785608,0
2309,20.65,25.05,0,491.75,0.003766328,0
2310,20.7,25.1,0,491.25,0.003785608,0
2311,20.7,25.1,0,493.5,0.003785608,0
2312,20.7,25.1,0,493.3333333,0.003785608,0
2313,20.7,25,0,493.25,0.003770435,0
2314,20.7,25,0,491,0.003770435,0
2315,20.7,25,0,492,0.003770435,0
2316,20.7,25,0,496,0.003770435,0
2317,20.7,25,0,493,0.003770435,0
2318,20.7,25,0,491.25,0.003770435,0
2319,20.7,25,0,494,0.003770435,0
2320,20.7,25,0,494.2,0.003770435,0
2321,20.7,25,0,493.75,0.003770435,0
2322,20.7,25,0,495.75,0.003770435,0
2323,20.7,25,0,492.25,0.003770435,0
2324,20.7,25,0,486.5,0.003770435,0
2325,20.7,25,0,493.3333333,0.003770435,0
2326,20.7,25,0,494.75,0.003770435,0
2327,20.7,25,0,490,0.003770435,0
2328,20.7,25,0,490.5,0.003770435,0
2329,20.7,25,0,490.25,0.003770435,0
2330,20.7,25,0,498.25,0.003770435,0
2331,20.7,25,0,499,0.003770435,0
2332,20.7,24.96333333,0,493,0.003764871,0
2333,20.7,24.98166667,0,484.8333333,0.003767653,0
2334,20.7,24.9725,0,480,0.003766262,0
2335,20.7,24.9725,0,478.75,0.003766262,0
2336,20.7,25,0,483.3333333,0.003770435,0
2337,20.7,25,0,480.2,0.003770435,0
2338,20.7,24.89,0,483.3333333,0.003753745,0
2339,20.7,24.89,0,487,0.003753745,0
2340,20.7,24.85,0,485.2,0.003747676,0
2341,20.7,24.89,0,480.6666667,0.003753745,0
2342,20.7,24.84,0,480.25,0.003746158,0
2343,20.7,24.79,0,486,0.003738573,0
2344,20.7,24.865,0,485.75,0.003749952,0
2345,20.7,24.815,0,483,0.003742366,0
2346,20.7,24.87,0,483.6,0.00375071,0
2347,20.7,24.79,0,489.3333333,0.003738573,0
2348,20.7,24.79,0,486.75,0.003738573,0
2349,20.7,24.79,0,483.5,0.003738573,0
2350,20.7,24.79,0,482,0.003738573,0
2351,20.745,24.79,0,481.5,0.003749013,0
2352,20.7,24.79,0,488.25,0.003738573,0
2353,20.7,24.79,0,486.3333333,0.003738573,0
2354,20.7,24.79,0,480.6,0.003738573,0
2355,20.7,24.79,0,485.6666667,0.003738573,0
2356,20.7,24.79,0,484.8,0.003738573,0
2357,20.7,24.79,0,481,0.003738573,0
2358,20.7,24.79,0,486.5,0.003738573,0
2359,20.7,24.79,0,488,0.003738573,0
2360,20.7,24.79,0,481.6666667,0.003738573,0
2361,20.7,24.79,0,481,0.003738573,0
2362,20.7,24.754,0,483,0.003733111,0
2363,20.7,24.7675,0,485,0.003735159,0
2364,20.7,24.76,0,475.6666667,0.003734021,0
2365,20.7,24.7225,0,478.5,0.003728332,0
2366,20.7,24.7,0,482.8,0.003724918,0
2367,20.7,24.7,0,482.3333333,0.003724918,0
2368,20.7,24.675,0,481.5,0.003721126,0
2369,20.7,24.675,0,479.25,0.003721126,0
2370,20.7,24.6,0,478.3333333,0.003709748,0
2371,20.7,24.6,0,477.5,0.003709748,0
2372,20.7,24.6,0,480.25,0.003709748,0
2373,20.7,24.65,0,481.5,0.003717333,0
2374,20.7,24.65,0,481.25,0.003717333,0
2375,20.7,24.66,0,481.75,0.00371885,0
2376,20.7,24.7,0,479,0.003724918,0
2377,20.7,24.65,0,482.75,0.003717333,0
2378,20.7,24.66666667,0,485.6666667,0.003719861,0
2379,20.7,24.63333333,0,484,0.003714805,0
2380,20.7,24.6,0,479.5,0.003709748,0
2381,20.7,24.6,0,479.75,0.003709748,0
2382,20.7,24.6,0,480.75,0.003709748,0
2383,20.7,24.63333333,0,475.3333333,0.003714805,0
2384,20.7,24.7,0,475.6666667,0.003724918,0
2385,20.7,24.6,0,477.25,0.003709748,0
2386,20.7,24.6,0,478.5,0.003709748,0
2387,20.7,24.64,0,479.6,0.003715816,0
2388,20.7,24.6,0,475.6666667,0.003709748,0
2389,20.7,24.6,0,479.3333333,0.003709748,0
2390,20.7,24.6,0,478.5,0.003709748,0
2391,20.7,24.62857143,0,476.8571429,0.003714082,0
2392,20.7,24.63333333,0,477.3333333,0.003714805,0
2393,20.7,24.625,0,475.25,0.00371354,0
2394,20.7,24.6,0,479.6666667,0.003709748,0
2395,20.7,24.6,0,482,0.003709748,0
2396,20.7,24.6,0,475.8,0.003709748,0
2397,20.7,24.6,0,477.3333333,0.003709748,0
2398,20.7,24.6,0,475.25,0.003709748,0
2399,20.7,24.6,0,477.25,0.003709748,0
2400,20.7,24.6,0,478.6666667,0.003709748,0
2401,20.7,24.6,0,476.75,0.003709748,0
2402,20.7,24.6,0,472.5,0.003709748,0
2403,20.7,24.6,0,471.6,0.003709748,0
2404,20.7,24.6,0,474.75,0.003709748,0
2405,20.7,24.6,0,475.6666667,0.003709748,0
2406,20.7,24.6,0,473.2,0.003709748,0
2407,20.7,24.6,0,467,0.003709748,0
2408,20.7,24.6,0,466,0.003709748,0
2409,20.7,24.6,0,465.25,0.003709748,0
2410,20.7,24.6,0,471,0.003709748,0
2411,20.7,24.6,0,471.5,0.003709748,0
2412,20.7,24.6,0,476.5,0.003709748,0
2413,20.7,24.6,0,472.75,0.003709748,0
2414,20.7,24.6,0,470.75,0.003709748,0
2415,20.7,24.575,0,466.75,0.003705955,0
2416,20.7,24.5,0,463.75,0.003694578,0
2417,20.7,24.53333333,0,469,0.003699635,0
2418,20.7,24.575,0,472.25,0.003705955,0
2419,20.7,24.6,0,475.4,0.003709748,0
2420,20.7,24.5,0,474.25,0.003694578,0
2421,20.7,24.5,0,470.25,0.003694578,0
2422,20.7,24.53333333,0,478,0.003699635,0
2423,20.7,24.56,0,469.4,0.00370368,0
2424,20.7,24.53333333,0,468.3333333,0.003699635,0
2425,20.7,24.6,0,469.25,0.003709748,0
2426,20.7,24.6,0,468,0.003709748,0
2427,20.7,24.6,0,473,0.003709748,0
2428,20.7,24.56666667,0,474.3333333,0.003704691,0
2429,20.7,24.5,0,475.75,0.003694578,0
2430,20.7,24.5,0,473.5,0.003694578,0
2431,20.7,24.5,0,474.75,0.003694578,0
2432,20.7,24.5,0,472,0.003694578,0
2433,20.7,24.5,0,468.25,0.003694578,0
2434,20.7,24.5,0,471.5,0.003694578,0
2435,20.7,24.5,0,469,0.003694578,0
2436,20.7,24.5,0,468,0.003694578,0
2437,20.7,24.5,0,471.5,0.003694578,0
2438,20.7,24.5,0,469.6,0.003694578,0
2439,20.7,24.5,0,466.6,0.003694578,0
2440,20.7,24.5,0,462.6666667,0.003694578,0
2441,20.7,24.5,0,461.3333333,0.003694578,0
2442,20.7,24.5,0,463.75,0.003694578,0
2443,20.7,24.5,0,466.25,0.003694578,0
2444,20.7,24.5,0,468.25,0.003694578,0
2445,20.7,24.5,0,470.6,0.003694578,0
2446,20.7,24.5,0,467.6666667,0.003694578,0
2447,20.7,24.5,0,469,0.003694578,0
2448,20.7,24.5,0,464.25,0.003694578,0
2449,20.7,24.5,0,468,0.003694578,0
2450,20.7,24.5,0,468.75,0.003694578,0
2451,20.7,24.5,0,472.3333333,0.003694578,0
2452,20.7,24.5,0,468.6666667,0.003694578,0
2453,20.7,24.5,0,467.6666667,0.003694578,0
2454,20.7,24.5,0,462.3333333,0.003694578,0
2455,20.7,24.5,0,463.5,0.003694578,0
2456,20.7,24.5,0,467.4,0.003694578,0
2457,20.7,24.5,0,465.6666667,0.003694578,0
2458,20.7,24.5,0,465.75,0.003694578,0
2459,20.7,24.5,0,469.75,0.003694578,0
2460,20.7,24.5,0,463.3333333,0.003694578,0
2461,20.62,24.412,0,462.6,0.003663017,0
2462,20.7,24.5,0,468.25,0.003694578,0
2463,20.7,24.5,0,469.25,0.003694578,0
2464,20.675,24.4725,0,469,0.003684692,0
2465,20.66666667,24.46333333,0,471.3333333,0.003681402,0
2466,20.625,24.4175,0,467.75,0.003664984,0
2467,20.7,24.5,0,459,0.003694578,0
2468,20.68,24.478,0,464.6,0.003686668,0
2469,20.66666667,24.46333333,0,467.6666667,0.003681402,0
2470,20.7,24.5,0,473.25,0.003694578,0
2471,20.7,24.5,0,471,0.003694578,0
2472,20.675,24.4725,0,465.75,0.003684692,0
2473,20.7,24.5,0,461.5,0.003694578,0
2474,20.675,24.4725,0,464.5,0.003684692,0
2475,20.7,24.5,0,464.8,0.003694578,0
2476,20.63333333,24.42666667,0,468.3333333,0.003668263,0
2477,20.66666667,24.46333333,0,464.3333333,0.003681402,0
2478,20.6,24.39,0,463.2,0.003655161,0
2479,20.66666667,24.46333333,0,465.3333333,0.003681402,0
2480,20.675,24.4725,0,464.25,0.003684692,0
2481,20.64,24.434,0,460,0.003670888,0
2482,20.7,24.5,0,461,0.003694578,0
2483,20.66666667,24.46333333,0,467,0.003681402,0
2484,20.64,24.434,0,462.2,0.003670888,0
2485,20.6,24.39,0,459.75,0.003655161,0
2486,20.65,24.445,0,455.25,0.003674828,0
2487,20.625,24.4175,0,455.25,0.003664984,0
2488,20.6,24.39,0,461.3333333,0.003655161,0
2489,20.6,24.39,0,465.25,0.003655161,0
2490,20.6,24.39,0,464.75,0.003655161,0
2491,20.6,24.39,0,464.8,0.003655161,0
2492,20.6,24.39,0,463.5,0.003655161,0
2493,20.625,24.4175,0,463.5,0.003664984,0
2494,20.6,24.39,0,465.6666667,0.003655161,0
2495,20.625,24.4175,0,464.5,0.003664984,0
2496,20.62,24.412,0,467.6,0.003663017,0
2497,20.625,24.4175,0,459.5,0.003664984,0
2498,20.625,24.4175,0,457.5,0.003664984,0
2499,20.6,24.39,0,463.3333333,0.003655161,0
2500,20.6,24.39,0,465,0.003655161,0
2501,20.6,24.39,0,468.25,0.003655161,0
2502,20.6,24.39,0,465,0.003655161,0
2503,20.6,24.39,0,464.5,0.003655161,0
2504,20.6,24.34,0,465.5,0.003647623,0
2505,20.6,24.39,0,465.75,0.003655161,0
2506,20.6,24.39,0,469.75,0.003655161,0
2507,20.6,24.39,0,468.2,0.003655161,0
2508,20.6,24.365,0,463.5,0.003651392,0
2509,20.6,24.34,0,461.5,0.003647623,0
2510,20.6,24.39,0,464,0.003655161,0
2511,20.6,24.365,0,464,0.003651392,0
2512,20.61666667,24.32333333,0,466.5,0.003648881,0
2513,20.63333333,24.32333333,0,461,0.003652654,0
2514,20.625,24.315,0,459.25,0.003649509,0
2515,20.66,24.312,0,459.6,0.003656983,0
2516,20.6,24.2,0,460.3333333,0.003626521,0
2517,20.6,24.2,0,458.5,0.003626521,0
2518,20.6,24.2,0,460,0.003626521,0
2519,20.625,24.2925,0,464.5,0.003646112,0
2520,20.62,24.236,0,467.2,0.003636454,0
2521,20.6,24.2,0,456,0.003626521,0
2522,20.6,24.2,0,459.5,0.003626521,0
2523,20.6,24.2,0,460.3333333,0.003626521,0
2524,20.6,24.2,0,462.2,0.003626521,0
2525,20.6,24.2,0,460.5,0.003626521,0
2526,20.6,24.2,0,464.25,0.003626521,0
2527,20.63333333,24.23,0,464.3333333,0.003638556,0
2528,20.6,24.2,0,465.75,0.003626521,0
2529,20.6,24.2,0,463.5,0.003626521,0
2530,20.6,24.2,0,466.2,0.003626521,0
2531,20.6,24.2,0,466.25,0.003626521,0
2532,20.6,24.2,0,466,0.003626521,0
2533,20.6,24.2,0,463.25,0.003626521,0
2534,20.575,24.2,0,466.75,0.003620902,0
2535,20.6,24.2,0,467.6666667,0.003626521,0
2536,20.6,24.2,0,463.5,0.003626521,0
2537,20.6,24.2,0,459.25,0.003626521,0
2538,20.6,24.2,0,463.25,0.003626521,0
2539,20.575,24.2,0,463,0.003620902,0
2540,20.53333333,24.2,0,459.3333333,0.003611554,0
2541,20.55,24.2,0,463,0.00361529,0
2542,20.575,24.2,0,460.75,0.003620902,0
2543,20.56,24.2,0,462.4,0.003617534,0
2544,20.52,24.2,0,464,0.003608567,0
2545,20.53333333,24.2,0,462.6666667,0.003611554,0
2546,20.55,24.2,0,467,0.00361529,0
2547,20.6,24.2,0,468,0.003626521,0
2548,20.6,24.1,0,463.25,0.003611448,0
2549,20.6,24.175,0,462.5,0.003622752,0
2550,20.6,24.1,0,467.75,0.003611448,0
2551,20.66666667,24.16666667,0,467.6666667,0.003636496,0
2552,20.6,24.1,0,466.25,0.003611448,0
2553,20.6,24.1,0,466.5,0.003611448,0
2554,20.6,24.1,0,467.5,0.003611448,0
2555,20.6,24.1,0,464.5,0.003611448,0
2556,20.6,24.1,0,460.5,0.003611448,0
2557,20.6,24.03333333,0,457,0.0036014,0
2558,20.6,24.08,0,459.4,0.003608433,0
2559,20.63333333,24.06666667,0,465,0.003613886,0
2560,20.6,24.05,0,465.75,0.003603912,0
2561,20.625,24.05,0,468.75,0.003609503,0
2562,20.6,24,0,463.5,0.003596376,0
2563,20.6,24.05,0,463.25,0.003603912,0
2564,20.6,24,0,466.3333333,0.003596376,0
2565,20.6,24.02,0,467.8,0.00359939,0
2566,20.575,24.075,0,463.25,0.00360209,0
2567,20.525,24.1,0,468.75,0.003594685,0
2568,20.56666667,24.1,0,465,0.003603989,0
2569,20.525,24.1,0,464.75,0.003594685,0
2570,20.54,24.1,0,466.4,0.003598032,0
2571,20.5,24.1,0,467,0.003589112,0
2572,20.5,24.15,0,466.75,0.003596602,0
2573,20.525,24.1,0,468.75,0.003594685,0
2574,20.5,24.2,0,468.6666667,0.003604091,0
2575,20.5,24.2,0,466.75,0.003604091,0
2576,20.5,24.2,0,462.5,0.003604091,0
2577,20.525,24.1,0,465.5,0.003594685,0
2578,20.54,24.1,0,463.8,0.003598032,0
